X,Y,Z
320978.872,4168144.746,2945.626
320978.921,4168144.981,2945.595
320978.924,4168144.998,2945.592
320978.935,4168145.042,2945.594
320978.963,4168145.163,2945.593
320979.049,4168145.503,2945.615
320979.07,4168145.601,2945.605
320979.077,4168145.636,2945.604
320979.082,4168145.672,2945.59
320979.085,4168145.685,2945.587
320979.104,4168145.786,2945.568
320979.101,4168145.785,2945.553
320979.181,4168146.101,2945.578
320979.21,4168146.211,2945.591
320979.205,4168146.215,2945.566
320979.208,4168146.227,2945.563
320979.219,4168146.275,2945.564
320979.228,4168146.303,2945.575
320979.23,4168146.352,2945.535
320979.251,4168146.44,2945.533
320979.258,4168146.492,2945.512
320979.266,4168146.532,2945.508
320979.273,4168146.567,2945.499
320979.281,4168146.592,2945.51
320979.317,4168146.739,2945.515
320979.314,4168146.74,2945.502
320979.316,4168146.758,2945.492
320979.324,4168146.788,2945.494
320979.33,4168146.816,2945.495
320979.338,4168146.86,2945.485
320979.34,4168146.877,2945.474
320979.342,4168146.888,2945.471
320979.347,4168146.926,2945.455
320979.354,4168146.955,2945.457
320979.36,4168146.995,2945.443
320978.74,4168144.07,2945.679
320978.765,4168144.186,2945.672
320978.86,4168144.628,2945.635
320978.873,4168144.716,2945.604
320978.9,4168144.802,2945.632
320978.928,4168144.978,2945.576
320978.948,4168145.044,2945.593
320978.956,4168145.072,2945.599
320978.988,4168145.237,2945.573
320979.045,4168145.449,2945.602
320979.073,4168145.575,2945.598
320979.079,4168145.597,2945.601
320979.079,4168145.605,2945.593
320979.096,4168145.676,2945.592
320979.111,4168145.775,2945.558
320979.181,4168146.06,2945.57
320979.182,4168146.07,2945.564
320979.202,4168146.162,2945.56
320979.212,4168146.199,2945.565
320979.214,4168146.211,2945.561
320979.227,4168146.27,2945.558
320979.229,4168146.282,2945.555
320979.239,4168146.332,2945.545
320979.251,4168146.404,2945.526
320979.255,4168146.42,2945.527
320979.272,4168146.508,2945.512
320979.279,4168146.536,2945.511
320979.288,4168146.577,2945.509
320979.291,4168146.592,2945.509
320979.305,4168146.656,2945.502
320979.333,4168146.766,2945.513
320979.343,4168146.843,2945.48
320979.342,4168146.855,2945.464
320979.345,4168146.874,2945.456
320979.358,4168146.936,2945.45
320979.37,4168146.995,2945.442
320978.754,4168144.068,2945.678
320978.773,4168144.149,2945.681
320978.788,4168144.237,2945.658
320978.8,4168144.288,2945.659
320978.854,4168144.539,2945.637
320978.864,4168144.592,2945.627
320978.862,4168144.597,2945.615
320978.891,4168144.707,2945.628
320978.948,4168144.993,2945.587
320978.992,4168145.18,2945.59
320979.044,4168145.392,2945.602
320979.047,4168145.408,2945.6
320979.04,4168145.398,2945.578
320979.063,4168145.47,2945.604
320979.069,4168145.503,2945.6
320979.104,4168145.649,2945.6
320979.132,4168145.811,2945.56
320979.19,4168146.062,2945.559
320979.191,4168146.071,2945.552
320979.193,4168146.084,2945.55
320979.207,4168146.124,2945.571
320979.214,4168146.153,2945.568
320979.224,4168146.191,2945.573
320979.221,4168146.193,2945.561
320979.233,4168146.243,2945.563
320979.234,4168146.253,2945.558
320979.242,4168146.277,2945.566
320979.261,4168146.394,2945.532
320979.264,4168146.415,2945.524
320979.274,4168146.451,2945.53
320979.271,4168146.459,2945.509
320979.283,4168146.498,2945.5190000000002
320979.287,4168146.515,2945.52
320979.287,4168146.522,2945.513
320979.283,4168146.521,2945.499
320979.294,4168146.559,2945.506
320979.298,4168146.575,2945.508
320979.303,4168146.594,2945.513
320979.299,4168146.592,2945.496
320979.332,4168146.727,2945.504
320979.337,4168146.745,2945.508
320979.347,4168146.773,2945.522
320979.346,4168146.778,2945.514
320979.348,4168146.803,2945.497
320979.348,4168146.81,2945.49
320979.35,4168146.82,2945.486
320979.361,4168146.865,2945.49
320979.357,4168146.876,2945.46
320979.363,4168146.896,2945.467
320979.368,4168146.935,2945.45
320979.378,4168146.975,2945.451
320978.797,4168144.207,2945.668
320978.801,4168144.237,2945.656
320978.812,4168144.275,2945.665
320978.826,4168144.369,2945.632
320978.885,4168144.625,2945.632
320978.891,4168144.65,2945.633
320978.903,4168144.699,2945.636
320978.95,4168144.936,2945.605
320978.959,4168144.984,2945.595
320978.974,4168145.065,2945.578
320979.07,4168145.462,2945.596
320979.078,4168145.488,2945.602
320979.092,4168145.548,2945.605
320979.107,4168145.599,2945.617
320979.119,4168145.71,2945.562
320979.13,4168145.752,2945.567
320979.205,4168146.081,2945.56
320979.219,4168146.135,2945.565
320979.237,4168146.206,2945.571
320979.241,4168146.23,2945.565
320979.245,4168146.254,2945.558
320979.246,4168146.263,2945.553
320979.262,4168146.337,2945.549
320979.265,4168146.374,2945.527
320979.272,4168146.398,2945.535
320979.276,4168146.413,2945.535
320979.273,4168146.421,2945.515
320979.273,4168146.428,2945.508
320979.285,4168146.462,2945.525
320979.283,4168146.479,2945.5
320979.296,4168146.538,2945.499
320979.305,4168146.577,2945.495
320979.338,4168146.705,2945.51
320979.333,4168146.703,2945.492
320979.343,4168146.739,2945.501
320979.357,4168146.783,2945.517
320979.369,4168146.869,2945.48
320979.364,4168146.873,2945.455
320979.371,4168146.894,2945.464
320979.369,4168146.897,2945.452
320979.373,4168146.92,2945.448
320979.385,4168146.98,2945.441
320978.804,4168144.18,2945.665
320978.814,4168144.214,2945.671
320978.823,4168144.268,2945.658
320978.888,4168144.58,2945.63
320978.902,4168144.653,2945.618
320978.981,4168145.025,2945.592
320979.068,4168145.393,2945.6
320979.095,4168145.508,2945.602
320979.104,4168145.539,2945.611
320979.116,4168145.601,2945.602
320979.167,4168145.857,2945.567
320979.165,4168145.876,2945.54
320979.23,4168146.135,2945.564
320979.252,4168146.231,2945.565
320979.252,4168146.237,2945.556
320979.256,4168146.261,2945.55
320979.261,4168146.289,2945.547
320979.267,4168146.309,2945.551
320979.265,4168146.311,2945.539
320979.293,4168146.426,2945.547
320979.294,4168146.457,2945.52
320979.303,4168146.514,2945.504
320979.311,4168146.547,2945.507
320979.317,4168146.58,2945.498
320979.336,4168146.65,2945.51
320979.331,4168146.646,2945.492
320979.349,4168146.706,2945.51
320979.349,4168146.714,2945.503
320979.363,4168146.764,2945.512
320979.37,4168146.836,2945.473
320979.376,4168146.862,2945.472
320979.376,4168146.871,2945.466
320979.395,4168146.964,2945.452
320979.402,4168146.993,2945.455
320978.784,4168144.017,2945.675
320978.803,4168144.119,2945.659
320978.833,4168144.247,2945.66
320978.843,4168144.303,2945.65
320978.856,4168144.384,2945.625
320978.886,4168144.491,2945.648
320978.907,4168144.602,2945.63
320978.917,4168144.647,2945.63
320978.915,4168144.652,2945.619
320978.933,4168144.724,2945.622
320979.006,4168145.089,2945.58
320979.032,4168145.198,2945.586
320979.083,4168145.424,2945.581
320979.093,4168145.456,2945.591
320979.11,4168145.516,2945.608
320979.12,4168145.564,2945.603
320979.122,4168145.578,2945.6
320979.127,4168145.598,2945.601
320979.134,4168145.647,2945.582
320979.147,4168145.709,2945.575
320979.153,4168145.739,2945.571
320979.167,4168145.822,2945.554
320979.179,4168145.88,2945.545
320979.232,4168146.09,2945.568
320979.237,4168146.109,2945.57
320979.244,4168146.148,2945.563
320979.265,4168146.249,2945.554
320979.264,4168146.254,2945.544
320979.268,4168146.272,2945.546
320979.275,4168146.301,2945.545
320979.304,4168146.455,2945.5190000000002
320979.305,4168146.472,2945.507
320979.307,4168146.491,2945.497
320979.322,4168146.559,2945.493
320979.337,4168146.615,2945.505
320979.327,4168146.601,2945.477
320979.339,4168146.633,2945.494
320979.344,4168146.653,2945.5
320979.35,4168146.68,2945.498
320979.355,4168146.697,2945.502
320979.367,4168146.737,2945.514
320979.375,4168146.775,2945.51
320979.378,4168146.79,2945.511
320979.38,4168146.814,2945.494
320979.379,4168146.82,2945.486
320979.388,4168146.865,2945.476
320979.391,4168146.908,2945.45
320979.394,4168146.928,2945.443
320979.406,4168146.966,2945.456
320979.405,4168146.971,2945.447
320979.408,4168146.991,2945.44
320978.811,4168144.089,2945.669
320978.823,4168144.141,2945.67
320978.852,4168144.276,2945.661
320978.866,4168144.344,2945.658
320978.873,4168144.38,2945.651
320978.891,4168144.467,2945.646
320978.891,4168144.475,2945.636
320978.914,4168144.574,2945.64
320978.923,4168144.624,2945.628
320978.927,4168144.653,2945.618
320978.938,4168144.693,2945.629
320978.963,4168144.81,2945.619
320978.98,4168144.916,2945.589
320978.997,4168144.997,2945.586
320978.999,4168145.019,2945.573
320979.082,4168145.381,2945.576
320979.143,4168145.654,2945.573
320979.152,4168145.684,2945.583
320979.155,4168145.7,2945.581
320979.152,4168145.7,2945.567
320979.26,4168146.156,2945.583
320979.257,4168146.173,2945.555
320979.275,4168146.244,2945.562
320979.285,4168146.303,2945.546
320979.294,4168146.348,2945.545
320979.29,4168146.345,2945.528
320979.3,4168146.383,2945.535
320979.299,4168146.388,2945.525
320979.311,4168146.451,2945.515
320979.318,4168146.483,2945.517
320979.317,4168146.488,2945.507
320979.32,4168146.501,2945.506
320979.364,4168146.692,2945.51
320979.376,4168146.731,2945.521
320979.375,4168146.738,2945.514
320979.379,4168146.752,2945.514
320979.383,4168146.781,2945.502
320979.389,4168146.817,2945.496
320979.389,4168146.824,2945.489
320979.387,4168146.826,2945.477
320979.398,4168146.863,2945.488
320979.399,4168146.873,2945.484
320979.401,4168146.89,2945.473
320978.807,4168144.011,2945.667
320978.846,4168144.188,2945.666
320978.849,4168144.204,2945.661
320978.901,4168144.439,2945.656
320978.93,4168144.601,2945.626
320978.944,4168144.674,2945.615
320979.007,4168144.989,2945.579
320979.103,4168145.412,2945.583
320979.156,4168145.625,2945.605
320979.16,4168145.644,2945.606
320979.159,4168145.657,2945.588
320979.159,4168145.664,2945.58
320979.176,4168145.753,2945.566
320979.184,4168145.789,2945.567
320979.182,4168145.791,2945.554
320979.189,4168145.817,2945.561
320979.199,4168145.856,2945.565
320979.211,4168145.91,2945.567
320979.258,4168146.113,2945.571
320979.265,4168146.136,2945.578
320979.275,4168146.19,2945.57
320979.276,4168146.207,2945.556
320979.313,4168146.397,2945.533
320979.313,4168146.405,2945.526
320979.326,4168146.455,2945.531
320979.331,4168146.481,2945.528
320979.343,4168146.558,2945.504
320979.341,4168146.562,2945.494
320979.35,4168146.589,2945.505
320979.343,4168146.581,2945.483
320979.374,4168146.692,2945.509
320979.38,4168146.727,2945.502
320979.384,4168146.75,2945.497
320979.391,4168146.77,2945.504
320979.392,4168146.788,2945.494
320979.391,4168146.808,2945.472
320979.396,4168146.825,2945.476
320979.407,4168146.869,2945.48
320979.416,4168146.936,2945.451
320979.421,4168146.953,2945.455
320979.42,4168146.96,2945.448
320979.426,4168146.986,2945.448
320979.429,4168146.999,2945.447
320978.839,4168144.091,2945.669
320978.845,4168144.116,2945.669
320978.854,4168144.15,2945.674
320978.867,4168144.215,2945.668
320978.868,4168144.238,2945.652
320978.892,4168144.322,2945.674
320978.914,4168144.446,2945.646
320978.927,4168144.5,2945.651
320978.944,4168144.62,2945.609
320978.991,4168144.834,2945.605
320979.003,4168144.918,2945.575
320979.034,4168145.07,2945.564
320979.065,4168145.192,2945.58
320979.108,4168145.386,2945.579
320979.138,4168145.492,2945.603
320979.142,4168145.512,2945.604
320979.153,4168145.546,2945.616
320979.159,4168145.578,2945.612
320979.171,4168145.649,2945.596
320979.172,4168145.668,2945.583
320979.176,4168145.685,2945.583
320979.209,4168145.836,2945.577
320979.217,4168145.879,2945.571
320979.275,4168146.141,2945.569
320979.286,4168146.182,2945.577
320979.286,4168146.189,2945.57
320979.289,4168146.218,2945.554
320979.298,4168146.261,2945.55
320979.302,4168146.278,2945.552
320979.304,4168146.29,2945.5480000000002
320979.31,4168146.32,2945.5480000000002
320979.316,4168146.34,2945.552
320979.309,4168146.332,2945.531
320979.313,4168146.35,2945.533
320979.321,4168146.39,2945.528
320979.33,4168146.418,2945.54
320979.33,4168146.433,2945.526
320979.33,4168146.439,2945.518
320979.337,4168146.464,2945.527
320979.338,4168146.486,2945.506
320979.344,4168146.515,2945.506
320979.357,4168146.589,2945.493
320979.368,4168146.626,2945.501
320979.374,4168146.655,2945.502
320979.386,4168146.702,2945.506
320979.387,4168146.712,2945.503
320979.395,4168146.735,2945.512
320979.386,4168146.724,2945.486
320979.403,4168146.775,2945.51
320979.419,4168146.866,2945.491
320979.412,4168146.858,2945.468
320979.434,4168146.96,2945.464
320979.432,4168146.984,2945.433
320978.85,4168144.075,2945.6730000000002
320978.862,4168144.138,2945.665
320978.877,4168144.208,2945.662
320978.881,4168144.228,2945.659
320978.893,4168144.271,2945.67
320978.905,4168144.314,2945.682
320978.908,4168144.342,2945.669
320978.908,4168144.35,2945.659
320978.911,4168144.389,2945.638
320978.932,4168144.453,2945.664
320978.922,4168144.438,2945.639
320978.923,4168144.449,2945.631
320978.963,4168144.639,2945.62
320978.967,4168144.659,2945.619
320979.0,4168144.811,2945.617
320979.014,4168144.909,2945.581
320979.023,4168144.95,2945.58
320979.064,4168145.144,2945.572
320979.108,4168145.341,2945.572
320979.114,4168145.365,2945.577
320979.156,4168145.521,2945.609
320979.163,4168145.547,2945.615
320979.171,4168145.582,2945.614
320979.178,4168145.625,2945.605
320979.182,4168145.667,2945.581
320979.191,4168145.706,2945.584
320979.202,4168145.756,2945.582
320979.21,4168145.8,2945.575
320979.215,4168145.82,2945.578
320979.226,4168145.87,2945.576
320979.228,4168145.883,2945.573
320979.235,4168145.922,2945.563
320979.246,4168145.957,2945.579
320979.248,4168145.97,2945.575
320979.303,4168146.223,2945.571
320979.3,4168146.222,2945.556
320979.299,4168146.227,2945.547
320979.304,4168146.256,2945.544
320979.321,4168146.31,2945.565
320979.313,4168146.298,2945.541
320979.316,4168146.32,2945.533
320979.327,4168146.367,2945.533
320979.334,4168146.399,2945.535
320979.355,4168146.528,2945.503
320979.364,4168146.584,2945.487
320979.388,4168146.672,2945.504
320979.394,4168146.701,2945.505
320979.398,4168146.716,2945.506
320979.4,4168146.728,2945.504
320979.404,4168146.743,2945.505
320979.413,4168146.771,2945.52
320979.416,4168146.813,2945.492
320979.42,4168146.836,2945.487
320979.423,4168146.856,2945.481
320979.423,4168146.864,2945.475
320979.428,4168146.881,2945.478
320979.438,4168146.944,2945.46
320979.443,4168146.975,2945.45
320978.852,4168144.021,2945.67
320978.871,4168144.113,2945.663
320978.9,4168144.243,2945.666
320978.906,4168144.27,2945.667
320978.909,4168144.288,2945.664
320978.926,4168144.373,2945.657
320978.933,4168144.41,2945.65
320978.942,4168144.464,2945.639
320978.951,4168144.497,2945.645
320978.947,4168144.506,2945.621
320978.98,4168144.66,2945.617
320979.12,4168145.34,2945.57
320979.141,4168145.418,2945.586
320979.166,4168145.508,2945.612
320979.169,4168145.523,2945.61
320979.182,4168145.573,2945.619
320979.177,4168145.569,2945.602
320979.19,4168145.616,2945.61
320979.214,4168145.748,2945.588
320979.213,4168145.763,2945.572
320979.23,4168145.828,2945.583
320979.232,4168145.84,2945.579
320979.238,4168145.872,2945.577
320979.261,4168145.958,2945.592
320979.265,4168145.991,2945.578
320979.296,4168146.142,2945.568
320979.3,4168146.166,2945.561
320979.305,4168146.201,2945.551
320979.321,4168146.268,2945.554
320979.322,4168146.285,2945.542
320979.319,4168146.287,2945.53
320979.338,4168146.368,2945.533
320979.342,4168146.393,2945.529
320979.357,4168146.455,2945.531
320979.355,4168146.458,2945.52
320979.361,4168146.486,2945.5190000000002
320979.367,4168146.516,2945.5190000000002
320979.368,4168146.532,2945.507
320979.374,4168146.575,2945.492
320979.388,4168146.634,2945.494
320979.397,4168146.671,2945.502
320979.4,4168146.692,2945.495
320979.418,4168146.759,2945.506
320979.425,4168146.795,2945.501
320979.426,4168146.804,2945.496
320979.43,4168146.849,2945.473
320979.445,4168146.931,2945.46
320979.456,4168146.968,2945.471
320978.88,4168144.09,2945.665
320978.887,4168144.117,2945.666
320978.91,4168144.23,2945.659
320978.932,4168144.329,2945.659
320978.942,4168144.396,2945.641
320978.952,4168144.441,2945.639
320978.954,4168144.456,2945.634
320978.999,4168144.68,2945.616
320979.015,4168144.752,2945.62
320979.032,4168144.868,2945.581
320979.057,4168144.952,2945.61
320979.068,4168145.036,2945.581
320979.094,4168145.164,2945.572
320979.137,4168145.351,2945.58
320979.19,4168145.561,2945.611
320979.195,4168145.581,2945.613
320979.203,4168145.609,2945.62
320979.205,4168145.624,2945.617
320979.229,4168145.788,2945.565
320979.242,4168145.844,2945.569
320979.254,4168145.881,2945.585
320979.254,4168145.897,2945.57
320979.279,4168146.003,2945.576
320979.313,4168146.163,2945.573
320979.326,4168146.231,2945.564
320979.331,4168146.281,2945.539
320979.337,4168146.303,2945.545
320979.336,4168146.313,2945.527
320979.348,4168146.365,2945.532
320979.349,4168146.376,2945.528
320979.346,4168146.376,2945.514
320979.356,4168146.405,2945.527
320979.361,4168146.425,2945.532
320979.369,4168146.457,2945.534
320979.368,4168146.463,2945.526
320979.382,4168146.538,2945.513
320979.385,4168146.552,2945.513
320979.397,4168146.61,2945.513
320979.399,4168146.621,2945.51
320979.399,4168146.628,2945.503
320979.403,4168146.651,2945.497
320979.403,4168146.658,2945.491
320979.407,4168146.676,2945.494
320979.417,4168146.704,2945.509
320979.425,4168146.736,2945.513
320979.429,4168146.759,2945.508
320979.428,4168146.765,2945.5
320979.433,4168146.783,2945.504
320979.436,4168146.803,2945.497
320979.441,4168146.843,2945.481
320979.442,4168146.852,2945.477
